,Time,$x_sg$,$x_sw$,$x_hv$,$\theta_r$,$\theta_p$,$x_tf$,$x_ts$,$x_1$,$x_2$,$x_3$,$x_4$,$DVA_1$,$DVA_2$,$DVA_3$,$DVA_4$
365,3.66,17.71651326572067,-10.584159861836813,-5.876736787144825,0.25598152497322113,0.3940734373415973,32.54140772740138,-7.095483106288008,-6709.170719560162,6178.699039993042,-1846.6935761483005,-8946.949768837461,555417016.1485672,-486795529.7231674,173295289.2780304,830329656.6009521
366,3.67,17.482323261184018,-10.44764290081786,-5.9392728529655825,0.2530317257993686,0.39041474762474193,31.989982663073953,-7.39738843890931,-6732.762418868804,6195.68737207624,-1851.748614640609,-8979.448322200104,553728044.0330505,-485746152.6989937,172968469.56014633,827898085.1173401
367,3.68,17.234647221056697,-10.306343245106815,-5.996201147052755,0.2499590861259855,0.38643126171157816,31.4545348670949,-7.711780206359116,-6756.269264399823,6212.616725677629,-1856.8155372271904,-9011.912708302034,551826879.3821335,-484600998.4612465,172658283.2634449,825294107.1987152
368,3.69,16.973662279570565,-10.160461732091893,-6.047528893932142,0.24676867374019196,0.38212718812595137,30.934929315079604,-8.038176039650878,-6779.688472076116,6229.485439841444,-1861.8936599825154,-9044.338490308648,549714788.7945175,-483361221.84991837,172365624.45759773,822520926.5947342
369,3.7,16.699569143878925,-10.010205981016917,-6.093270845024784,0.24346573053838938,0.3775073001368856,30.431001514570557,-8.376074679095213,-6803.017080544843,6246.2917808365955,-1866.9823217659616,-9076.721109701868,547393299.639225,-482028275.7282257,172091405.83872795,819582194.0898895
370,3.71,16.412591706964218,-9.855790089713976,-6.133449188527697,0.2400556648321177,0.37257692659516284,29.94255798947997,-8.724956795639658,-6826.251954969603,6263.033944373347,-1872.0808848410254,-9109.055891682494,544864349.0672112,-480603612.9593849,171836465.5971527,816482007.5035095
371,3.72,16.112976617465623,-9.697434323725455,-6.168093448903256,0.2365440434560866,0.3673419417362842,29.46937681582486,-9.084285839750173,-6849.389791259249,6279.71005791366,-1877.1887354327814,-9141.338050600412,542130395.7700729,-479088909.9240303,171601604.67028618,813224166.6316986
372,3.73,15.800992809385054,-9.535364793391954,-6.197240375505727,0.23293658356980496,0.3618087540218866,29.01120820766751,-9.453508916515274,-6872.427120598482,6296.318183166715,-1882.305284252108,-9173.562695673025,539194047.4510193,-477486029.2673111,171387605.36909103,809813439.8460388
373,3.74,15.476930992660044,-9.36981311957987,-6.220933819918263,0.22923914416975721,0.3559842940431355,28.56777515208815,-9.832057685616935,-6895.360314258734,6312.8563187120835,-1887.429966977776,-9205.72483702375,536058396.1009979,-475796945.3930855,171195194.12517548,806254372.0006943
374,3.75,15.141103103923767,-9.201016092162584,-6.239224603797546,0.22545771741386034,0.3498760014684694,28.138774091928372,-10.219349284763553,-6918.185588778376,6329.322402730772,-1892.562244669141,-9237.819391779001,532726868.98708344,-474023781.7168236,171025022.86434174,802551954.9846649
375,3.7600000000000002,14.793841719958797,-9.029215318893666,-6.252170376544241,0.2215984197004368,0.34349181109650795,27.723875654958533,-10.61478727514877,-6940.899011415496,6345.714315861506,-1897.7016041288127,-9269.841190407136,529203191.3995743,-472168810.66560745,170877724.88594055,798711329.6985626
376,3.77,14.435499434396188,-8.854656866317743,-6.259835463843294,0.21766748254266277,0.3368401380267452,27.322725428041416,-11.017762607463194,-6963.496505907204,6362.029884199483,-1902.8475582158114,-9301.784983185646,525491498.41070175,-470234490.9310341,170753858.9835167,794737860.5604172
377,3.7800000000000002,14.066448198779161,-8.677590892121612,-6.262290705890066,0.2136712432242036,0.3299298619745885,26.934944774784228,-11.427654606953977,-6985.973858531705,6378.2668823989225,-1907.999646109891,-9333.645446906066,521596223.115921,-468223355.71050644,170653965.32416344,790637284.5172882
378,3.79,13.687078630154863,-8.498271271589218,-6.259613287065994,0.20961613530209355,0.32277031078298624,26.560131695095315,-11.843831975995494,-7008.326724414063,6394.42303685989,-1913.1574335460837,-9365.417191665048,517522096.63391113,-466138087.2130394,170578546.82207108,786415264.0104294
379,3.8000000000000003,13.2977992852809,-8.31695521605222,-6.251886555972772,0.20550867890539237,0.3153712431317035,26.197861724989412,-12.265653812606327,-7030.550634128356,6410.496029035448,-1918.320512992052,-9397.094767889448,513274259.86528397,-463981516.6592598,170528031.88562393,782078132.0333481
380,3.81,12.899035903097303,-8.133902885532343,-6.239199837012257,0.20135547088417294,0.30774283048377793,25.847688874913317,-12.692470643323865,-7052.641000573973,6426.483498839291,-1923.488503778238,-9428.672673480056,508858114.4809723,-461756587.0285034,170502830.29675484,777631923.5563278
381,3.8200000000000003,12.491230617648345,-7.949376997464782,-6.221648235184783,0.19716317485586599,0.29989563832181876,25.509146604797795,-13.12362546881931,-7074.593126030137,6442.383048115645,-1928.661052153447,-9460.145360999559,504279285.6693268,-459466315.805912,170503221.45223618,773083195.0902939
382,3.83,12.074841142806871,-7.7636424291794945,-6.1993324324460914,0.19293851109222881,0.29184060670628487,25.181748833978588,-13.558454820621373,-7096.402209442037,6458.192244226444,-1933.8378313225614,-9491.507245050976,499543771.14772797,-457113943.99404526,170529577.8810978,768438503.1461716
383,3.84,11.650339929568357,-7.576965816566221,-6.17235847732637,0.18868824630718173,0.2835890301734403,24.864990984069888,-13.99628982729552,-7118.063353953973,6473.908623754265,-1939.0185414384664,-9522.752709696471,494657829.40387726,-454702787.10126877,170582085.8478546,763704627.7523041
384,3.85,11.218213297609312,-7.389615150093041,-6.140837566675164,0.18441918337483854,0.27515253701348463,24.55835105281566,-14.436457288409976,-7139.571574649515,6489.529696189988,-1944.2029095306038,-9553.87611598953,489628016.94869995,-452236123.3830452,170660987.49637604,758888497.9486465
385,3.86,10.778960543828578,-7.201859366839633,-6.104885821172814,0.1801381509452753,0.26654306799457217,24.261290716892365,-14.87828075460769,-7160.921806440214,6505.052947735315,-1949.39068940761,-9584.871809618933,484461039.3047333,-449717566.37096405,170766413.2118225,753997266.292572
386,3.87,10.333093028369422,-7.013967940738258,-6.064624055023467,0.17585199301256083,0.2577728545437079,23.973256461588576,-15.321081612093803,-7182.1089121381165,6520.475845162562,-1954.5816614975206,-9615.73412858855,479163974.5235443,-447150580.5850029,170898474.75290298,749038085.3414536
387,3.88,9.881133240164536,-6.826210471671432,-6.020177539579848,0.17156755845157612,0.24885439643352036,23.69368073524064,-15.76418016983736,-7203.127690709279,6535.795839713198,-1959.7756326632261,-9646.457410932375,473744049.6683121,-444538928.5683632,171057246.62542343,744018331.1700821
388,3.89,9.423613844186137,-6.638856273857173,-5.97167576210565,0.16729169053476278,0.23980043902735382,23.421983126263488,-16.206896747784985,-7223.972885631916,6551.010371033849,-1964.9724359656873,-9677.036002463556,468208715.3196335,-441886223.85263443,171242728.82938385,738945379.8532486
389,3.9,8.961076711986507,-6.452173964169435,-5.91925217977073,0.16303121644529428,0.23062395012040549,23.157571560578738,-16.648552764379385,-7244.6391933573805,6566.116871131372,-1970.1719303755594,-9707.464264556915,462565571.0697174,-439196340.739727,171454884.11188126,733826830.9831619
390,3.91,8.494071937132029,-6.266431048823506,-5.863043969144881,0.15879293674852724,0.22133809641505975,22.89984351720997,-17.088471821679722,-7265.121271909535,6581.112768457353,-1975.374000470884,-9737.736582000844,456822514.5339966,-436473228.03735733,171693675.22001266,728670358.6578369
391,3.92,8.023156836661201,-6.0818935138434345,-5.803191771811025,0.15458361495570427,0.21195621965691336,22.64818725978528,-17.5259807863789,-7285.413749620278,6595.995491935231,-1980.5785560838733,-9767.847370731943,450987592.3395157,-433720722.7945328,171958953.14216614,723483487.9636765
392,3.93,7.548894942213303,-5.898825417180348,-5.739839436710663,0.15040996712797305,0.20249181251996706,22.401983081662184,-17.960410865020062,-7305.511233850935,6610.762474967817,-1985.785531897533,-9797.791085601873,445068851.1133194,-430942811.0718727,172250568.86672974,718274116.5161133
393,3.94,7.071854981215237,-5.71748848115366,-5.673133758810939,0.14627865148854546,0.19295849424917577,22.160604562372136,-18.391098671728297,-7325.40831981059,6625.411159517604,-1990.9948870110602,-9827.562228211893,439074710.01148224,-428143553.43580246,172568298.87628555,713050067.4247742
394,3.95,6.592609850555037,-5.538141689863279,-5.603224216438342,0.14219625815803338,0.1833699861188145,21.923419833063146,-18.81738728677878,-7345.099599432066,6639.939000203398,-1996.2066044930784,-9857.155354554672,433013513.68427277,-425327047.7056503,172911956.90631866,707819014.787674
395,3.96,6.11173558427172,-5.361040890438666,-5.530262705904331,0.13816929898557406,0.17374008674298924,21.68979284860955,-19.238627304337978,-7364.579670267905,6654.343468338687,-2001.420690876307,-9886.56508265051,426893904.8051834,-422497317.19493866,173281189.05425072,702588930.7260513
396,3.97,5.629810317825757,-5.1864383985114335,-5.45440327449071,0.13420419748581258,0.1640826473000927,21.459084664047815,-19.654177867733786,-7383.843144367789,6668.622055949408,-2006.6371756224473,-9915.786100139643,420724377.03609467,-419658496.97589874,173675734.54976082,697367563.8437271
397,3.98,5.147413250351065,-5.014582608776217,-5.3758018525728035,0.13030727890358218,0.15441154670437918,21.23065471299764,-20.063407690627898,-7402.884657174776,6682.772279807941,-2011.856110575793,-9944.813171757161,414513796.56791687,-416814722.1207619,174095202.23736763,692162811.756134
398,3.99,4.665123606329005,-4.845717610509892,-5.294615984992718,0.12648476040361434,0.14474066675879094,21.003862085724904,-20.465696062487012,-7421.698876401602,6696.791685446018,-2017.0775693503729,-9973.641146764812,408270806.07414246,-413970164.9546623,174539182.33513832,686982497.5728989
399,4.0,4.183519599959928,-4.680082811153078,-5.211004562374786,0.12274274146226727,0.13508386736839784,20.778066804510956,-20.86043383677155,-7440.280510850436,6710.677851090756,-2022.3016467346872,-10002.264966191484,402004346.25148773,-411128886.0440254,175007302.31404305,681834295.3920364
400,4.01,3.703177403265747,-4.517912567025496,-5.12512755292075,0.11908719443893956,0.12545496183859273,20.552631094001658,-21.24702440028885,-7458.624319156643,6724.42839154318,-2027.5284580488396,-10030.679669958103,395723097.0263481,-408295020.46108246,175499040.63344002,676725953.8173676
401,4.0200000000000005,3.2246701196822656,-4.359435819519959,-5.037145734853818,0.11552395528691317,0.11586769230006899,20.32692064422463,-21.62488462219072,-7476.725118457594,6738.0409620735145,-2032.7581384641321,-10058.88040396155,389436036.3483429,-405472740.5309677,176013931.63204193,671665221.452713
402,4.03,2.7485667649049432,-4.204875740613819,-4.947220430390639,0.11205871449868932,0.10633570530273984,20.100305863979326,-21.99344578112323,-7494.577793004369,6751.513262258703,-2037.9908423130414,-10086.862426931979,383151918.64967346,-402666144.0730095,176551416.51630402,666659548.8786697
403,4.04,2.275431257590519,-4.054449388736492,-4.855513241314107,0.10869700831191809,0.09687252764144327,19.872163122328196,-22.352154469069674,-7512.177302624343,6764.843039669823,-2043.2267423713704,-10114.62111710292,376879610.12125015,-399879179.89492416,177110955.119133,661716461.1816406
404,4.05,1.8058214206302523,-3.9083673727861745,-4.7621857859893915,0.10544421012205918,0.0874915424298286,19.641875975942945,-22.70047347046884,-7529.518691109309,6778.028093522165,-2048.4660291219557,-10142.151978769234,370627902.44817734,-397115945.81604004,177691932.76762962,656843334.4364166
405,4.0600000000000005,1.3402879961878582,-3.7668335250975327,-4.667399440047852,0.10230552212200772,0.07820596549986236,19.40883638009006,-23.037882615229233,-7546.597094418235,6791.066278324801,-2053.708910009566,-10169.450648659682,364405475.55685043,-394380465.14987946,178293772.04179764,652047470.2119827
406,4.07,0.8793736754045269,-3.6300445871372933,-4.571315079692263,0.09928596726219174,0.06902882214799888,19.17244588107586,-23.363879604297964,-7563.407748733159,6803.955507344122,-2058.9556086776174,-10196.512902051169,358221009.37366486,-391676537.69254684,178915802.38938332,647335872.0541
407,4.08,0.42361214428789673,-3.4981899056586196,-4.4740928282125125,0.09639038147573142,0.059972924264226624,18.932116788008077,-23.67798080648783,-7579.945998368975,6816.693755994596,-2064.2063641870964,-10223.334658701375,352083072.06630707,-389008112.2517586,179557390.51103592,642715618.0143356
408,4.09,-0.02647285199061289,-3.3714511388367816,-4.37589180629564,0.09362340615734155,0.05105084789764991,18.6872733217738,-23.97972202531566,-7596.207303482574,6829.279065175208,-2069.4614302176415,-10249.911988637758,346000120.0437546,-386378951.3707161,180217809.97514725,638193562.6268387
409,4.1,-0.4703684248208282,-3.2500019763657373,-4.276869887478147,0.09098948099444604,0.042274911296176665,18.43735273917906,-24.26865923464658,-7612.187247564268,6841.70954445964,-2074.7210742418756,-10276.241117618785,339980460.70337296,-383792780.33971786,180896352.9765606,633776262.4025345
410,4.11,-0.9075734360007363,-3.1340078719673197,-4.177183458438106,0.08849283711280664,0.03365715346606635,18.18180643024592,-24.544369281991084,-7627.881544713266,6853.983375196854,-2079.985576710196,-10302.318432344638,334032289.6838188,-381253249.9432564,181592293.08366776,629470199.3465424
411,4.12,-1.337599368965341,-3.023625788771488,-4.076987183229627,0.08613749054836806,0.025209313268546918,17.920100986715777,-24.80645055835479,-7643.2860467359915,6866.098813467148,-2085.255230236669,-10328.140485456299,328163728.1179428,-378763861.9542122,182304903.86486053,625281631.9465637
412,4.13,-1.7599711751933351,-2.919003957252102,-3.9764337734867135,0.08392723603795416,0.016942809106809342,17.651719239863368,-25.054523633592986,-7658.3967499757,6878.054192950709,-2090.5303387581193,-10353.704000306461,322382599.1153717,-376328155.39836884,183033384.38272476,621216706.931591
413,4.14,-2.174228093768502,-2.8202816469062615,-3.8756737649606157,0.08186564115845751,0.00886871925227739,17.376161265787058,-25.28823185627695,-7673.209801857449,6889.84792769047,-2095.8112167038857,-10379.005875448373,316696614.0270233,-373949483.03699493,183777008.20565224,617281235.7544899
414,4.15,-2.5799244438685176,-2.7275889535717015,-3.774855299726315,0.07995604086156183,0.0009977628148551965,17.09294535640469,-25.507241917132838,-7687.721507206283,6901.478514657669,-2101.098188157309,-10404.043188808295,311113297.93930054,-371631048.61974716,184534937.1433258,613480843.603611
415,4.16,-2.9766303886136973,-2.641046599765746,-3.6741239148498575,0.07820153233990634,-0.006659718605095399,16.80160895444889,-25.711244375175163,-7701.92833428496,6912.944536214601,-2106.391585981426,-10428.813201655625,305639952.42118835,-369376055.8962822,185306351.6318798,609821043.908596
416,4.17,-3.363932667894135,-2.560765750938815,-3.573622338383934,0.07660497029628344,-0.014093778525192224,16.501709550825545,-25.899954145715707,-7715.8269205351735,6924.244662438062,-2111.6917509832324,-10453.313362205214,300283655.52425385,-367187485.0988388,186090469.36035156,606306828.558445
417,4.18,-3.741435299602402,-2.486847846725492,-3.4734902925103674,0.07516896259361205,-0.021294882436536877,16.192825542772308,-26.073110949487322,-7729.414078024918,6935.377653305016,-2116.999031078927,-10477.541308930198,295051261.7826462,-365068316.45965576,186886452.13842392,602943226.6950607
418,4.19,-4.1087602483685615,-2.4193844473059842,-3.3738643035647486,0.07389586628875477,-0.028253923884749454,15.874557051328097,-26.230479722188004,-7742.686798595361,6946.342360704212,-2122.3137804416574,-10501.494873624251,289949383.5866451,-363021232.18774796,187693461.77577972,599734820.4255104
419,4.2,-4.465548060077449,-2.3584570959364806,-3.2748775199585385,0.07278778407654984,-0.03496223973483348,15.546526696701722,-26.37185098380942,-7755.642258691414,6957.13773029432,-2127.6363586689004,-10525.172084123487,284984372.55620956,-361048951.74503326,188510678.7085533,596686042.8452492
420,4.21,-4.811458461135943,-2.3041371967186968,-3.176659538569107,0.07184656112140875,-0.04141162459505754,15.208380330208266,-26.497041167181706,-7768.277823851101,6967.762803246559,-2132.96712995064,-10548.571166727883,280162282.2880745,-359153971.07601166,189337246.11997604,593800954.5207024
421,4.22,-5.146170922014904,-2.256485909393556,-3.079336239467317,0.07107378232070038,-0.04759434438870791,14.859787721523716,-26.60589290522812,-7780.591052875551,6978.2167177989595,-2138.3064622290613,-10571.6905482697,275488942.861557,-357338674.36647415,190172307.19327927,591083355.2479744
422,4.23,-5.469385183770906,-2.215554059931126,-2.983029628247396,0.07047076996989876,-0.05350314904233322,14.500443200091805,-26.698275276491117,-7792.579701682485,6988.498710642367,-2143.6547263868392,-10594.528857906358,270969886.3327503,-355605259.53769684,191015042.36459732,588536821.3057518
423,4.24,-5.7808217466971525,-2.1813820674284883,-2.8878576873724695,0.0700385818423026,-0.059131284269986484,14.130066249603516,-26.77408400855733,-7804.241726809199,6998.608118158386,-2149.012295435753,-10617.084928584634,266610346.73452377,-353955850.00514984,191864576.19071007,586164556.4436913
424,4.25,-6.080222319811794,-2.153999888056018,-2.7939342372325444,0.06977800970175085,-0.06447250242205227,13.748402054557326,-26.833241639075343,-7815.575288521978,7008.544377491878,-2154.379543705687,-10639.357798142484,262415166.94426537,-352392345.6668854,192720070.48130035,583969466.3882256
425,4.26,-6.367350230718209,-2.1334269755195687,-2.70136880502669,0.06968957823538435,-0.0695210723875399,13.355221997999271,-26.875697634127956,-7826.578753591617,7018.30702742261,-2159.756846080192,-10661.346710126125,258389003.57484818,-350916497.4093437,193580724.298954,581954233.3483696
426,4.2700000000000005,-6.641990796422921,-2.1196722567527426,-2.6102665028584244,0.0697735443749199,-0.07427178856457184,12.95032410963156,-26.901428463789582,-7837.250697756513,7027.895709130661,-2165.144577213076,-10683.05111432509,254536159.33656693,-349530018.86606216,194445643.5739994,580121241.5099144
427,4.28,-6.903951652883755,-2.112734126042589,-2.5207279163139775,0.0700298970854587,-0.07871997884444282,12.533533463569574,-26.910437634764993,-7847.5899077745935,7037.310166763517,-2170.5431107541635,-10704.470666879613,250860545.784235,-348234288.39445114,195314027.36902237,578472353.5180092
428,4.29,-7.153063043148325,-2.1126004562332104,-2.432849001687639,0.07045835758855334,-0.0828615116059912,12.104702525122368,-26.90275568007335,-7857.59538311461,7046.55024778864,-2175.952818611599,-10725.60523007632,247365813.7023449,-347030609.8461151,196185037.49370575,577009357.5119972
429,4.3,-7.389178064368798,-2.119248625180571,-2.346720992864031,0.07105837997460585,-0.08669280172745264,11.663711446064992,-26.87844010581462,-7867.266337290174,7055.615903225938,-2181.3740702040086,-10746.454871871774,244055222.71990776,-345920138.0610466,197057835.7577324,575733594.596386
430,4.3100000000000005,-7.612172872801112,-2.1326455598513396,-2.262430317807367,0.07182915226359876,-0.09021081559391009,11.210468307965769,-26.83757529511928,-7876.602198840366,7064.507187687127,-2186.8072317488786,-10767.019865035843,240931771.69561386,-344903804.3618202,197931639.85013962,574646107.852459
431,4.32,-7.821946845590833,-2.1527477964342054,-2.180058524353586,0.07276959787400106,-0.09341307507085084,10.744909313227595,-26.780272369451545,-7885.602611904572,7073.2242592425055,-2192.252665605161,-10787.300686011296,237997956.57396317,-343982428.31230164,198805704.71286774,573747679.5911789
432,4.33,-8.018422701479862,-2.179501556582598,-2.0996822163584943,0.07387837750279624,-0.0962976604963588,10.2669989236,-26.706669007504296,-7894.267436451769,7081.767379135182,-2197.710729558096,-10807.298013455373,235256124.2878437,-343156643.2118416,199679117.64979362,573038719.5944786
433,4.34,-8.201546578720757,-2.2128428408801337,-2.0213729997801444,0.07515389144349616,-0.09886321264966469,9.776729946010368,-26.61692922198937,-7902.596748157973,7090.1369113257715,-2203.1817761584193,-10827.012726392499,232708100.22950172,-342426933.34817886,200551226.73511505,572519227.8623581
434,4.3500000000000005,-8.371288069604722,-2.2526975383488796,-1.9451974380940595,0.07659428231305965,-0.10110893368126561,9.274123565663459,-26.51124309469485,-7910.590837871109,7098.333321832011,-2208.6661520960615,-10846.445902093596,230355430.3944111,-341793522.2387314,201421175.15206337,572189055.3832054
435,4.36,-8.527640213292994,-2.2989815508202547,-1.8712170172984752,0.07819743815858304,-0.10303458704603674,8.759229326452049,-26.38982647024818,-7918.250210750732,7106.35717793973,-2214.1641975714865,-10865.59881368443,228199306.8754673,-341256633.40091705,202288292.34838486,572047643.3634758
436,4.37,-8.670619445724476,-2.3516009337273065,-1.7994881205769766,0.07996099598208284,-0.10464049640885476,8.23212505881824,-26.25292060908738,-7925.5755850397345,7114.209147230326,-2219.6762457196473,-10884.472927412064,226240549.23653603,-340816117.82312393,203151814.63956833,572094134.9864006
437,4.38,-8.800265507683553,-2.410452052590142,-1.7300620133688147,0.08188234566534325,-0.10592754354912026,7.6929167552998,-26.1007918002064,-7932.567890462685,7121.889996445719,-2225.202622012101,-10903.069899591346,224479604.51245308,-340471863.74664307,204011015.59400558,572327300.9061813
438,4.39,-8.916641310181872,-2.4754217549711717,-1.6629848378516328,0.08395863428920292,-0.10689716524297577,7.141738394090847,-25.933730934306286,-7939.228266264022,7129.400590191719,-2230.7436437299966,-10921.391573234983,222916565.83547592,-340223386.88373566,204865261.9123459,572745613.7537956
439,4.4,-9.019832758756285,-2.546387556897429,-1.5982976164572695,0.08618677082245307,-0.10755134916226305,6.578751711041093,-25.752053038045243,-7945.558058908503,7136.741889463538,-2236.2996194327625,-10939.439974444676,221551191.06173515,-340070202.9466629,205713808.53652954,573347322.6428032
440,4.41,-9.109948537206247,-2.6232178430107704,-1.53603626513642,0.08856343116196896,-0.1078926288026536,6.004145920608488,-25.55609677014368,-7951.558819466095,7143.914950068868,-2241.870848432013,-10957.217308528769,220382921.397686,-340011604.1302681,206556022.1672058,574130304.1577339
441,4.42,-9.187119849745173,-2.705772082175371,-1.4762316161374889,0.09108506356649304,-0.10792407741517307,5.41813738637236,-25.34622388015675,-7957.232300619759,7150.920920857125,-2247.457620316557,-10974.725955793896,219410732.3884964,-340046696.3648796,207391250.87857246,575092099.6069908
442,4.43,-9.25150012261414,-2.7939010567526434,-1.4189094498758896,0.09374789443979026,-0.10764930096637615,4.820969241806183,-25.122818630787403,-7962.580453319018,7157.761041793878,-2253.0602145095218,-10991.968467088385,218633320.18256187,-340174436.56921387,208218917.25063324,576230026.781559
443,4.44,-9.303264667134565,-2.88744710600585,-1.3640905355602286,0.09654793447433319,-0.10707243017524215,4.212910962097645,-24.886287184670994,-7967.605423175705,7164.436641881991,-2258.678899847725,-11008.947559044303,218049101.53150558,-340393595.3974724,209038406.6104889,577540956.4375877
444,4.45,-9.342610303850163,-2.9862443818192226,-1.311790681342513,0.09948098511057468,-0.10619811161752812,3.5942578878890705,-24.637056956617933,-7972.309546502771,7170.949136968239,-2264.3139341552746,-11025.666109096099,217656008.89921188,-340702868.9980507,209849122.91169167,579021684.8254204
445,4.46,-9.36975494811375,-3.0901191161876573,-1.2620207929430018,0.10254264529813728,-0.10503149790562283,2.965330701898518,-24.375575932356444,-7976.695346028229,7177.300027436447,-2269.9655638669287,-11042.127150296381,217451751.23214722,-341100767.2548294,210650544.61359978,580668598.4134674
446,4.47,-9.38493715889933,-3.1988899018988297,-1.214786940474523,0.10572831859366838,-0.10357823698701107,2.326474859465127,-24.102311954865836,-7980.765526343201,7183.490895732823,-2275.6340236819537,-11058.333865857503,217433664.94774818,-341585613.7871742,211442131.54911995,582477860.1527214
447,4.48,-9.388415651424532,-3.3123679855677324,-1.170090433525976,0.10903322057437315,-0.10184446057496466,1.6780599741432876,-23.817751979443035,-7984.522969050238,7189.523403725254,-2281.3195362296356,-11074.289583458873,217598788.4402275,-342155545.9499359,212223380.8040619,584445297.7180481
448,4.49,-9.380468774225374,-3.4303575711723377,-1.1279279048995832,0.11245238652131428,-0.09983677172644256,1.0204791595494822,-23.52240129869488,-7987.97072761525,7195.3992899910945,-2287.0223117646824,-11089.997769341455,217943787.57476807,-342808701.09796524,212993808.0906868,586566552.5197983
449,4.5,-9.361393952133556,-3.5526561337543887,-1.0882914020052532,0.11598067936386336,-0.09756223160204147,0.35414832874308455,-23.21678273869618,-7991.11202195441,7201.120366996884,-2292.7425478828504,-11105.462022228898,218465086.07268333,-343542955.8157921,213752947.74770737,588837005.1980019
450,4.51,-9.331507096149446,-3.6790547444211468,-1.0511684854391257,0.11961279791293045,-0.09502834543155592,-0.3204945475040878,-22.90143582759521,-7993.950232777532,7206.68851811588,-2298.4804292750396,-11120.68606702184,219158772.37915993,-344356074.92923737,214500389.99319077,591251738.3694649
451,4.5200000000000005,-9.291141981386103,-3.809338405022887,-1.0165423355499017,0.12334328534258132,-0.09224304771314529,-1.002990222122436,-22.576915937992908,-7996.488895672432,7212.10569455916,-2304.236127491455,-11135.673748286717,220020655.54261208,-345245711.50541306,215235687.79230118,593805611.1335754
452,4.53,-9.240649593800855,-3.943286391134597,-0.9843918658928045,0.1271665378858744,-0.08921468666277876,-1.6928589913479979,-22.243793404463357,-7998.731694933266,7217.373912221289,-2310.0098007436172,-11150.429023615703,221046209.33532715,-346209406.85272217,215958505.86891174,596493333.5781097
453,4.54,-9.18039744724033,-4.080672603720859,-0.9546918431632864,0.13107681375385294,-0.08595200795052582,-2.3896015509514514,-21.902652617620614,-8000.682457173144,7222.495248422976,-2315.8015937527794,-11164.955956822267,222230702.6386261,-347244553.2679558,216668490.3204441,599309317.7676201
454,4.55,-9.110768873227215,-4.22126592934133,-0.927413013795916,0.13506824227376857,-0.0824641377824582,-3.092699887467858,-21.554091096171504,-8002.3451447420575,7227.471838533387,-2321.611637570135,-11179.258710974716,223569106.310606,-348348394.036293,217365249.99141693,602247826.7550468
455,4.5600000000000005,-9.032162283332353,-4.364830607254605,-0.9025222366326867,0.13913483320566922,-0.07876056532324505,-3.801618202743136,-21.198718538429528,-8003.723848934211,7232.305872529149,-2327.4400494525426,-11193.341541306689,225056149.06549454,-349518135.1900101,218048542.73796082,605302900.0759125
456,4.57,-8.944990406155137,-4.511126603280607,-0.8799826216651694,0.1432704862334555,-0.07485112450816267,-4.515803870054891,-20.83715585479581,-8004.822783015154,7236.999591490674,-2333.286932764989,-11207.208787987858,226686317.47364998,-350750833.7497711,218718033.2839489,608468391.0012245
457,4.58,-8.849679500206543,-4.659909990519764,-0.8597536745010961,0.14746900063238844,-0.07074597527528281,-5.234688420012921,-20.47003418274116,-8005.646275061808,7241.555283999637,-2339.152376900525,-11220.864868756686,228453837.3351097,-352043434.97753143,219373516.73841476,611737929.2845726
458,4.59,-8.746668543912442,-4.810933334521715,-0.8417914459477677,0.15172408505328505,-0.06645558424667586,-5.957688554393174,-20.097993885850887,-8006.198760617851,7245.975282494406,-2345.036457226327,-11234.314271509978,230352692.30604172,-353392846.8823433,220014713.70458603,615105144.6795464
459,4.6000000000000005,-8.636408405475516,-4.9639460830173885,-0.8260486857576446,0.1560293674257318,-0.06199070492491554,-6.684207186013141,-19.721683538517883,-8006.484775259652,7250.26195956534,-2350.9392350465814,-11247.56154683129,232376791.536808,-354795828.46164703,220641456.54439926,618563406.1694145
460,4.61,-8.51936099310829,-5.118694961550414,-0.8124750016514894,0.16037840501273903,-0.05736235741632756,-7.413634502714634,-19.341758897887694,-8006.508947018324,7254.41772417236,-2356.8607575909105,-11260.611300348295,234519690.27519226,-356249064.207077,221253521.74043655,622105859.2200279
461,4.62,-8.395998387063992,-5.2749243713397105,-0.8010170222132217,0.16476469452600107,-0.05258180771491938,-8.145349053479327,-18.958881864681064,-8006.275988660324,7258.445017841337,-2362.8010580282867,-11273.468185106956,236774869.26317215,-357749201.35736465,221850797.53398895,625725761.0559464
462,4.63,-8.26680195503719,-5.43237679023789,-0.7916185637393043,0.16918168232254605,-0.04766054658449326,-8.87871885466631,-18.573719434535892,-8005.790689865311,7262.346310839644,-2368.76015553367,-11286.136893869481,239135529.845953,-359292812.64543533,222433172.1663475,629415959.1197968
463,4.64,-8.132261454030838,-5.590793177111809,-0.7842208010947611,0.1736227746903145,-0.04261026811399038,-9.613102514328423,-18.186942641520655,-8005.057909321753,7266.124098275659,-2374.738055304857,-11298.622151338188,241594836.1158371,-360876321.79260254,223000440.7465458,633169412.612915
464,4.65,-7.992874119155679,-5.749913375742292,-0.7787624399817332,0.17808134812601129,-0.03744284795631625,-10.347850372538709,-17.799225495486397,-8004.08256677847,7269.780896197564,-2380.7347486414737,-11310.92870649136,244145747.2741604,-362496227.0259857,223552621.9010353,636979043.4837341
